timestamp,gender,age,enrolled_college,region,work_hours_week,personal_income,household_income,Are you or your family eligible for SNAP benefits or any governmental assistance program?,education_level,gpa_range,physical_activity_freq,dietary_style,food_thoughts_daily,fies_q1,fies_q2,fies_q3,fies_q4,fies_q5,fies_q6,fies_q7,fies_q8,rs_q1,rs_q2,rs_q3,rs_q4,rs_q5,rs_q6,smm_q1,smm_q2,smm_q3,smm_q4,smm_q5,smm_q6,smm_q7,smm_q8,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,k10_q1,k10_q2,k10_q3,k10_q4,k10_q5,k10_q6,exercise_days_week,breakfast_freq,whole_grains_freq,dairy_freq,caffeine_freq,fruits_freq,nuts_freq,rice_pasta_freq,meat_freq,leafy_veg_freq,beans_freq,fish_freq,fast_food_freq,multivitamin_freq,fish_oil_freq,fies_score,fies_level,resilience_score,RS_level,smm_score,smm_level,k10_score,k10_level
2022-09-13 17:48:24.119,Male,40-49,No,North America/Central America,More than 40 hours,"$100,000 or greater","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,4 times,I don’t follow a specific diet,0-3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,Fairly often,Fairly often,Sometimes,Almost never,Sometimes,Fairly often,Almost never,Sometimes,Fairly Often,Fairly often,3.0,3.0,3.0,3.0,2.0,3.0,1 time,3 times,5 times or more,4 times,2 times,3 times,2 times,2 times,5 times or more,3 times,3 times,3.0,3.0,0.0,0.0,1.0,High food security,12.0,Low resilience,15.0,Likely to have a moderate effect,17.0,Moderate psychological distress
2022-09-13 17:58:16.194,Female,40-49,No,North America/Central America,More than 40 hours,"$100,000 or greater","$150,000 to $249,999",No,High School,Not applicable,1 time,I don’t follow a specific diet,8-11,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,Very often,Sometimes,Sometimes,Fairly Often,Fairly Often,Sometimes,Fairly Often,Sometimes,Fairly Often,Sometimes,2.0,2.864229765013055,3.0,2.0,2.0,2.8990066225165565,,1 time,2 times,5 times or more,5 times or more,3 times,2 times,2 times,4 times,4 times,1 time,1.0,2.0,0.0,0.0,4.0,Low food security,26.0,High resilience,9.0,Likely to have a debilitating effect,14.763236387529613,Moderate psychological distress
2022-09-13 18:04:50.974,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$150,000 to $249,999",No,High School,3.7-4.0,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Never,Fairly Often,Fairly Often,Sometimes,Almost never,3.0,2.864229765013055,3.0,2.776141384388807,3.1576200417536535,2.8990066225165565,6-7 times,6 or 7 times,Never,5 times or more,Never,3 times,4 times,4 times,2 times,1 time,Never,1.0,2.0,0.0,0.0,0.0,High food security,25.0,High resilience,15.0,Likely to have a moderate effect,17.69699781367207,Out of range
2022-09-13 18:32:52.945,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$150,000 to $249,999",No,High School,3.7-4.0,1 time,I don’t follow a specific diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,Fairly often,Very often,Very often,Almost never,Never,Very often,Sometimes,Almost never,Sometimes,Sometimes,5.0,5.0,5.0,3.0,4.0,5.0,1 time,6 or 7 times,5 times or more,1 time,5 times or more,5 times or more,3 times,3 times,5 times or more,2 times,2 times,0.0,3.0,0.0,0.0,0.0,High food security,7.0,Low resilience,15.0,Likely to have a moderate effect,27.0,Severe psychological distress
2022-09-13 19:13:58.805,Female,18-22,Yes,North America/Central America,I work seasonally,"$10,000 to $19,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,3 times,Vegetarian,4-7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,Sometimes,Fairly often,Sometimes,Fairly Often,Almost never,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,3.0,2.0,4.0,2.776141384388807,4.0,2.0,2 times,3 times,Never,3 times,5 times or more,3 times,Never,5 times or more,Never,3 times,Never,0.0,2.0,0.0,0.0,1.0,High food security,25.0,High resilience,12.0,Likely to have a moderate effect,17.776141384388808,Out of range
2022-09-13 19:55:41.311,Female,18-22,Yes,North America/Central America,Not applicable,0,"$90,000 to $99,999",Not sure,High School,2.7-2.99,6-7 times,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Very often,Sometimes,Fairly often,Sometimes,Sometimes,Never,Sometimes,Sometimes,Fairly Often,Sometimes,3.0,2.864229765013055,2.0,2.0,3.0,2.8990066225165565,6-7 times,6 or 7 times,5 times or more,5 times or more,3 times,5 times or more,1 time,4 times,4 times,2 times,1 time,3.0,2.0,0.0,0.0,0.0,High food security,19.0,Normal resilience,4.0,Likely to have a debilitating effect,15.763236387529613,Moderate psychological distress
2022-09-13 20:29:23.323,Female,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,6-7 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,Sometimes,Fairly often,Fairly often,Almost never,Almost never,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,4.0,4.0,3.0,3.0,3.0,3.0,6-7 times,6 or 7 times,4 times,5 times or more,5 times or more,5 times or more,1 time,4 times,5 times or more,1 time,2 times,0.0,4.0,0.0,0.0,0.0,High food security,23.0,High resilience,11.0,Likely to have a moderate effect,20.0,Severe psychological distress
2022-09-13 21:22:42.984,Female,18-22,Yes,North America/Central America,Less than 10 hours,Prefer not to answer,"$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,6-7 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,Very often,Very often,Very often,Fairly Often,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Very often,4.0,4.0,5.0,4.0,5.0,3.0,6-7 times,3 times,2 times,4 times,3 times,4 times,1 time,5 times or more,4 times,2 times,1 time,1.0,3.0,0.0,0.0,4.0,Low food security,23.0,High resilience,13.0,Likely to have a moderate effect,25.0,Severe psychological distress
2022-09-14 08:51:51.006,Male,18-22,Yes,North America/Central America,21 to 30 hours,"$10,000 to $19,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,5 times,Western Diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,Fairly often,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Sometimes,3.0,2.0,4.0,2.776141384388807,4.0,2.8990066225165565,3 times,5 times,3 times,4 times,1 time,3 times,1 time,4 times,3 times,1 time,2 times,0.0,3.0,0.0,0.0,0.0,High food security,26.0,High resilience,16.0,Likely to have a moderate effect,18.675148006905363,Severe psychological distress
2022-09-14 12:19:08.435,Male,50 and older,No,North America/Central America,31-40 hours,"$50,000 to 74,999","$100,000 to $149,999",No,High School,3.4-3.69,2 times,"Organic, free range, wild caught, healthier and more nutritious foods",0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,Almost never,Almost never,Almost never,Very often,Fairly Often,Almost never,Very often,Fairly Often,Never,Never,3.2295719844357977,2.864229765013055,3.2310838445807772,2.776141384388807,2.0,2.8990066225165565,2 times,6 or 7 times,3 times,5 times or more,2 times,5 times or more,5 times or more,2 times,4 times,5 times or more,3 times,4.0,1.0,0.0,3.0,0.0,High food security,28.0,High resilience,12.0,Likely to have a moderate effect,17.00003360093499,Out of range
2022-09-14 12:34:40.149,Female,40-49,No,North America/Central America,31-40 hours,"$100,000 or greater","$150,000 to $249,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,1 time,Western Diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,Fairly often,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost never,Sometimes,Fairly Often,Fairly Often,Fairly often,2.0,2.864229765013055,2.0,2.776141384388807,3.0,2.8990066225165565,1 time,6 or 7 times,5 times or more,5 times or more,1 time,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,2 times,2.0,1.0,0.0,0.0,0.0,High food security,24.0,High resilience,9.0,Likely to have a debilitating effect,15.539377771918417,Moderate psychological distress
2022-09-14 13:51:45.007,Female,18-22,Yes,North America/Central America,Less than 10 hours,"4,999 to $9,999","$250,000 or more",No,High School,3.7-4.0,3 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,Fairly often,Sometimes,Fairly often,Sometimes,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,4.0,3.0,3.0,2.0,3.0,2.0,3 times,Never,4 times,4 times,5 times or more,3 times,Never,3 times,4 times,2 times,1 time,1.0,2.0,0.0,0.0,0.0,High food security,22.0,High resilience,19.0,Likely to have a moderate effect,17.0,Moderate psychological distress
2022-09-14 18:00:11.025,Male,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$250,000 or more",No,High School,3.7-4.0,6-7 times,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,Sometimes,Almost never,Fairly often,Sometimes,Sometimes,Almost never,Fairly Often,Very often,Sometimes,Almost never,3.0,3.0,2.0,3.0,3.0,3.0,6-7 times,6 or 7 times,5 times or more,5 times or more,3 times,4 times,2 times,3 times,4 times,3 times,1 time,1.0,2.0,0.0,0.0,0.0,High food security,19.0,Normal resilience,19.0,Likely to have a moderate effect,17.0,Moderate psychological distress
2022-09-20 16:24:37.532,Female,50 and older,No,North America/Central America,Not applicable,"4,999 to $9,999","Less than $10,000",Yes,High School,2.7-2.99,4 times,I don’t follow a specific diet,0-3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,Sometimes,Never,Never,Very often,Fairly Often,Never,Fairly Often,Fairly Often,Never,Never,3.2295719844357977,2.864229765013055,3.2310838445807772,2.776141384388807,3.0,2.8990066225165565,5 times,3 times,5 times or more,3 times,5 times or more,5 times or more,5 times or more,2 times,3 times,4 times,3 times,2.0,1.0,0.0,0.0,5.0,Very low food security,30.0,High resilience,10.0,Likely to have a debilitating effect,18.00003360093499,Severe psychological distress
2022-09-20 17:10:37.976,Female,40-49,No,North America/Central America,Not applicable,"$100,000 or greater","$150,000 to $249,999",No,High School,Not applicable,1 time,I don’t follow a specific diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,2.0,2.0,3.0,3.0,2.0,2.8990066225165565,1 time,2 times,3 times,2 times,5 times or more,3 times,2 times,2 times,3 times,2 times,2 times,2.0,3.0,0.0,0.0,0.0,High food security,21.0,Normal resilience,9.0,Likely to have a debilitating effect,14.899006622516556,Moderate psychological distress
2022-09-20 18:17:03.385,Female,30-39,Yes,North America/Central America,More than 40 hours,"$20,000 to 29,999","$20,000 to $29,999",Yes,High School,2.7-2.99,3 times,Keto,0-3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,Sometimes,Almost never,Sometimes,Fairly Often,Very often,Almost never,Fairly Often,Very often,Almost never,Almost never,2.0,2.864229765013055,3.2310838445807772,2.776141384388807,3.0,2.8990066225165565,3 times,4 times,Never,5 times or more,3 times,2 times,Never,Never,5 times or more,5 times or more,Never,1.0,0.0,0.0,0.0,1.0,High food security,26.0,High resilience,21.0,Likely to have a moderate effect,16.770461616499194,Moderate psychological distress
2022-09-21 01:25:03.061,Female,40-49,Yes,North America/Central America,Less than 10 hours,"$20,000 to 29,999","$90,000 to $99,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,3 times,Western Diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,Almost never,Sometimes,Sometimes,Fairly Often,Sometimes,Almost never,Sometimes,Fairly Often,Almost never,Almost never,3.0,2.0,4.0,2.776141384388807,2.0,2.8990066225165565,4 times,6 or 7 times,5 times or more,3 times,2 times,2 times,Never,4 times,5 times or more,2 times,1 time,1.0,3.0,0.0,0.0,0.0,High food security,25.0,High resilience,20.0,Likely to have a moderate effect,16.675148006905363,Moderate psychological distress
2022-09-21 02:38:58.127,Female,18-22,Yes,North America/Central America,31-40 hours,"$10,000 to $19,999","$10,000 to $19,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,3 times,I don’t follow a specific diet,4-7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,Sometimes,Fairly often,Fairly often,Almost never,Sometimes,Fairly often,Sometimes,Sometimes,Very Often,Very often,4.0,3.0,3.0,3.0,3.0,2.0,,3 times,Never,3 times,Never,5 times or more,3 times,3 times,3 times,2 times,2 times,0.0,4.0,0.0,0.0,6.0,Very low food security,19.0,Normal resilience,11.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-09-21 14:03:21.628,Female,18-22,Yes,North America/Central America,I work seasonally,"$10,000 to $19,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,3 times,Vegetarian,4-7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,Fairly often,Fairly often,Very often,Fairly Often,Almost never,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,4.0,2.0,4.0,2.0,3.0,3.0,3 times,2 times,1 time,3 times,5 times or more,3 times,1 time,5 times or more,Never,2 times,Never,0.0,2.0,0.0,0.0,2.0,Low food security,23.0,High resilience,19.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-09-21 21:38:54.119,Male,18-22,Yes,North America/Central America,More than 40 hours,"$50,000 to 74,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,6-7 times,Western Diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,5.0,5.0,5.0,5.0,5.0,3.0,6-7 times,Never,Never,5 times or more,5 times or more,1 time,Never,3 times,5 times or more,3 times,Never,1.0,3.0,0.0,0.0,0.0,High food security,16.0,Normal resilience,16.0,Likely to have a moderate effect,28.0,Severe psychological distress
2022-09-22 14:40:54.598,Female,18-22,Yes,North America/Central America,11-20 hours,0,"$250,000 or more",Not sure,High School,3.0-3.39,5 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,3.0,3.0,3.0,3.0,3.0,3.0,5 times,6 or 7 times,4 times,4 times,4 times,4 times,4 times,4 times,4 times,4 times,4 times,4.0,4.0,4.0,4.0,0.0,High food security,19.0,Normal resilience,16.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-09-29 16:01:53.149,Female,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$30,000 to $39,999",Not sure,High School,3.4-3.69,1 time,Western Diet,4-7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,Sometimes,Almost never,Fairly often,Fairly Often,Sometimes,Almost never,Fairly Often,Very often,Almost never,Sometimes,3.0,2.864229765013055,4.0,2.0,2.0,2.8990066225165565,2 times,3 times,2 times,Never,Never,1 time,1 time,3 times,2 times,3 times,2 times,0.0,3.0,3.0,0.0,4.0,Low food security,25.0,High resilience,18.0,Likely to have a moderate effect,16.763236387529613,Moderate psychological distress
2022-09-29 16:03:23.287,Female,18-22,Yes,North America/Central America,I work seasonally,"4,999 to $9,999","$80,000 to $89,999",Not sure,High School,2.7-2.99,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,Very often,Very often,Very often,Never,Never,Very often,Almost never,Never,Very Often,Very often,4.0,4.0,2.0,3.0,5.0,2.0,3 times,2 times,1 time,5 times or more,3 times,4 times,Never,5 times or more,3 times,Never,1 time,0.0,4.0,0.0,0.0,0.0,High food security,6.0,Low resilience,10.0,Likely to have a debilitating effect,20.0,Severe psychological distress
2022-09-29 16:04:02.574,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$150,000 to $249,999",Not sure,High School,3.0-3.39,4 times,Western Diet,0-3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,Almost never,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost never,Fairly Often,Fairly Often,Sometimes,Sometimes,3.0,2.0,3.0,2.776141384388807,2.0,2.8990066225165565,4 times,5 times,5 times or more,5 times or more,2 times,3 times,3 times,5 times or more,5 times or more,3 times,3 times,1.0,3.0,0.0,0.0,0.0,High food security,26.0,High resilience,21.0,Likely to have a moderate effect,15.675148006905363,Moderate psychological distress
2022-09-29 16:09:14.486,Male,50 and older,No,North America/Central America,More than 40 hours,"$75,000 to 99,999","$100,000 to $149,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,6-7 times,I don’t follow a specific diet,12+,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,2.0,2.0,2.0,2.776141384388807,2.0,2.8990066225165565,6-7 times,6 or 7 times,5 times or more,4 times,5 times or more,3 times,3 times,2 times,4 times,2 times,1 time,1.0,2.0,4.0,0.0,1.0,High food security,18.0,Normal resilience,10.0,Likely to have a debilitating effect,13.675148006905363,Moderate psychological distress
2022-09-29 16:26:22.098,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$100,000 to $149,999",Not sure,High School,3.4-3.69,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Sometimes,Almost never,Sometimes,Fairly Often,Fairly Often,Almost never,Fairly Often,Very often,Sometimes,Almost never,3.0,2.864229765013055,2.0,2.776141384388807,2.0,2.8990066225165565,,1 time,Never,5 times or more,3 times,2 times,Never,3 times,5 times or more,2 times,Never,0.0,3.0,0.0,0.0,0.0,High food security,23.0,High resilience,11.0,Likely to have a moderate effect,15.539377771918417,Moderate psychological distress
2022-09-29 16:27:03.910,Female,18-22,No,North America/Central America,31-40 hours,"30,000 to 49,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,6-7 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,Very often,Very often,Very often,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Very Often,Fairly often,4.0,2.0,4.0,3.0,2.0,2.0,6-7 times,3 times,Never,5 times or more,Never,3 times,2 times,5 times or more,3 times,2 times,Never,0.0,2.0,0.0,0.0,1.0,High food security,16.0,Normal resilience,10.0,Likely to have a debilitating effect,17.0,Moderate psychological distress
2022-09-29 16:45:14.020,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$150,000 to $249,999",No,High School,1.5-1.99,,I don’t follow a specific diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,Fairly often,Fairly often,Very often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Fairly Often,Very often,4.0,4.0,4.0,4.0,4.0,4.0,,2 times,Never,5 times or more,2 times,3 times,1 time,3 times,4 times,1 time,Never,1.0,3.0,0.0,0.0,0.0,High food security,13.0,Low resilience,13.0,Likely to have a moderate effect,24.0,Severe psychological distress
2022-09-29 17:05:23.750,Female,18-22,No,North America/Central America,31-40 hours,"$10,000 to $19,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,Fairly often,Fairly often,Fairly often,Sometimes,Almost never,Fairly often,Sometimes,Almost never,Fairly Often,Sometimes,3.0,2.0,4.0,3.0,4.0,2.0,4 times,Never,1 time,3 times,1 time,2 times,Never,3 times,4 times,3 times,1 time,0.0,1.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,13.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-09-29 17:05:55.719,Female,18-22,No,North America/Central America,Not applicable,"$1 to $4,999","$60,000 to $69,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,Fairly often,Never,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Never,4.0,2.864229765013055,2.0,2.0,2.0,2.8990066225165565,4 times,Never,2 times,4 times,3 times,3 times,Never,3 times,3 times,Never,Never,0.0,4.0,0.0,0.0,0.0,High food security,17.0,Normal resilience,16.0,Likely to have a moderate effect,15.763236387529613,Moderate psychological distress
2022-09-29 17:59:57.766,Female,50 and older,No,North America/Central America,21 to 30 hours,"30,000 to 49,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,3 times,Keto,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,Sometimes,Almost never,Sometimes,Very often,Very often,Almost never,Fairly Often,Fairly Often,Almost never,Almost never,2.0,2.864229765013055,3.2310838445807772,2.776141384388807,2.0,2.8990066225165565,4 times,6 or 7 times,Never,3 times,4 times,5 times or more,5 times or more,Never,3 times,5 times or more,Never,2.0,0.0,0.0,0.0,0.0,High food security,24.0,High resilience,18.0,Likely to have a moderate effect,15.770461616499194,Moderate psychological distress
